Test Name, Success%, Total, Success 
RSI50/BOP0.05/ADX25/,0.8182,11,9
RSI50/BOP0.05/ADX30/,0.8,15,12
RSI50/BOP0.05/ADX35/,0.8125,16,13
RSI50/BOP0.05/ADX40/,0.8125,16,13
RSI50/BOP0.05/ADX45/,0.8125,16,13
RSI50/BOP0.05/ADX50/,0.8125,16,13
RSI50/BOP0.03/,0.7368,19,14
RSI45/BOP0.05/ADX25/,0.8333,12,10
RSI45/BOP0.05/ADX30/,0.75,16,12
RSI45/BOP0.05/ADX35/,0.7647,17,13
RSI45/BOP0.05/ADX40/,0.7778,18,14
RSI45/BOP0.05/ADX45/,0.7778,18,14
RSI45/BOP0.05/ADX50/,0.7368,19,14
RSI45/BOP0.03/,0.7368,19,14
BOP0.05/ADX25/,0.7234,47,34
RSI50/MACD0/ADX25/,0.8333,12,10
RSI50/MACD0/ADX30/,0.8125,16,13
RSI50/MACD0/ADX35/,0.8333,18,15
RSI50/MACD0/ADX40/,0.8421,19,16
RSI50/MACD0/ADX45/,0.8421,19,16
RSI50/MACD0/ADX50/,0.8421,19,16
RSI45/MACD0/ADX25/,0.8333,12,10
RSI45/MACD0/ADX30/,0.75,16,12
RSI45/MACD0/ADX35/,0.7647,17,13
RSI45/MACD0/ADX40/,0.7895,19,15
RSI45/MACD0/ADX45/,0.7895,19,15
RSI45/MACD0/ADX50/,0.75,20,15
MACD0/ADX25/,0.8108,37,30
MACD0/ADX30/,0.7885,52,41
MACD0/ADX35/,0.8136,59,48
MACD0/ADX40/,0.806,67,54
MACD0/ADX45/,0.8088,68,55
MACD0/ADX50/,0.7887,71,56
RSI45/ADX25/,0.8667,15,13
RSI45/ADX30/,0.8,20,16
RSI45/ADX35/,0.8182,22,18
RSI45/ADX40/,0.8,25,20
RSI45/ADX45/,0.8,25,20
RSI45/ADX50/,0.7692,26,20
RSI50/MACD0/BOP0.05/,0.7368,19,14
RSI45/MACD0/BOP0.05/,0.7368,19,14
MACD0/BOP0.05/,0.7714,70,54
RSI50/BOP0.05/,0.7368,19,14
RSI45/BOP0.05/,0.7368,19,14
RSI50/MACD0/,0.7727,22,17
RSI45/MACD0/,0.75,20,15
MACD0/,0.7632,76,58
RSI45/,0.7879,33,26
RSI40/MOM0/MACD0/BOP0.03/ADX25/,1,3,3
RSI40/MOM0/MACD0/BOP0.03/ADX30/,1,4,4
RSI40/MOM0/MACD0/BOP0.03/ADX35/,1,5,5
RSI40/MOM0/MACD0/BOP0.03/ADX40/,1,5,5
RSI40/MOM0/MACD0/BOP0.03/ADX45/,1,5,5
RSI40/MOM0/MACD0/BOP0.03/ADX50/,1,5,5
RSI40/MOM0/MACD0/BOP0.01/,1,7,7
RSI40/MOM0/MACD0/BOP-0.01/,1,7,7
RSI40/MOM0/MACD0/BOP-0.03/,1,7,7
RSI40/MOM0/MACD0/BOP-0.05/,1,7,7
MOM0/MACD0/BOP0.03/ADX25/,0.8667,15,13
MOM0/MACD0/BOP0.03/ADX30/,0.8333,18,15
MOM0/MACD0/BOP0.03/ADX35/,0.8636,22,19
MOM0/MACD0/BOP0.03/ADX40/,0.875,24,21
MOM0/MACD0/BOP0.03/ADX45/,0.88,25,22
MOM0/MACD0/BOP0.03/ADX50/,0.88,25,22
MOM0/MACD0/BOP0.01/,0.75,44,33
MOM0/MACD0/BOP-0.01/,0.75,44,33
MOM0/MACD0/BOP-0.03/,0.75,44,33
MOM0/MACD0/BOP-0.05/,0.75,44,33
RSI40/MACD0/BOP0.03/ADX25/,1,5,5
RSI40/MACD0/BOP0.03/ADX30/,1,6,6
RSI40/MACD0/BOP0.03/ADX35/,1,7,7
RSI40/MACD0/BOP0.03/ADX40/,0.875,8,7
RSI40/MACD0/BOP0.03/ADX45/,0.875,8,7
RSI40/MACD0/BOP0.03/ADX50/,0.7778,9,7
RSI40/MACD0/BOP0.01/,0.8182,11,9
RSI40/MACD0/BOP-0.01/,0.8182,11,9
RSI40/MACD0/BOP-0.03/,0.8182,11,9
RSI40/MACD0/BOP-0.05/,0.8182,11,9
RSI40/MOM0/BOP0.03/ADX25/,1,3,3
RSI40/MOM0/BOP0.03/ADX30/,1,4,4
RSI40/MOM0/BOP0.03/ADX35/,1,5,5
RSI40/MOM0/BOP0.03/ADX40/,1,5,5
RSI40/MOM0/BOP0.03/ADX45/,1,5,5
RSI40/MOM0/BOP0.03/ADX50/,1,5,5
RSI40/MOM0/BOP0.01/,1,7,7
RSI40/MOM0/BOP-0.01/,1,7,7
RSI40/MOM0/BOP-0.03/,1,7,7
RSI40/MOM0/BOP-0.05/,1,7,7
MOM0/BOP0.03/ADX25/,0.8235,17,14
MOM0/BOP0.03/ADX30/,0.8,20,16
MOM0/BOP0.03/ADX35/,0.8333,24,20
MOM0/BOP0.03/ADX40/,0.8462,26,22
MOM0/BOP0.03/ADX45/,0.8519,27,23
MOM0/BOP0.03/ADX50/,0.8519,27,23
MOM0/BOP0.01/,0.6538,52,34
MOM0/BOP-0.01/,0.6538,52,34
MOM0/BOP-0.03/,0.6538,52,34
MOM0/BOP-0.05/,0.6538,52,34
RSI40/BOP0.03/ADX25/,1,5,5
RSI40/BOP0.03/ADX30/,1,6,6
RSI40/BOP0.03/ADX35/,1,7,7
RSI40/BOP0.03/ADX40/,0.875,8,7
RSI40/BOP0.03/ADX45/,0.875,8,7
RSI40/BOP0.03/ADX50/,0.7778,9,7
RSI40/BOP0.01/,0.8182,11,9
RSI40/BOP-0.01/,0.8182,11,9
RSI40/BOP-0.03/,0.8182,11,9
RSI40/BOP-0.05/,0.8182,11,9
RSI40/MOM0/MACD0/BOP0.05/ADX25/,1,3,3
RSI40/MOM0/MACD0/BOP0.05/ADX30/,1,4,4
RSI40/MOM0/MACD0/BOP0.05/ADX35/,1,6,6
RSI40/MOM0/MACD0/BOP0.05/ADX40/,1,6,6
RSI40/MOM0/MACD0/BOP0.05/ADX45/,1,6,6
RSI40/MOM0/MACD0/BOP0.05/ADX50/,1,6,6
RSI40/MOM0/MACD0/BOP0.03/,1,7,7
MOM0/MACD0/BOP0.05/ADX25/,0.8421,19,16
MOM0/MACD0/BOP0.05/ADX30/,0.7857,28,22
MOM0/MACD0/BOP0.05/ADX35/,0.8182,33,27
MOM0/MACD0/BOP0.05/ADX40/,0.8158,38,31
MOM0/MACD0/BOP0.05/ADX45/,0.8205,39,32
MOM0/MACD0/BOP0.05/ADX50/,0.8,40,32
MOM0/MACD0/BOP0.03/,0.75,44,33
RSI40/MACD0/BOP0.05/ADX25/,1,5,5
RSI40/MACD0/BOP0.05/ADX30/,1,6,6
RSI40/MACD0/BOP0.05/ADX35/,1,8,8
RSI40/MACD0/BOP0.05/ADX40/,0.8889,9,8
RSI40/MACD0/BOP0.05/ADX45/,0.8889,9,8
RSI40/MACD0/BOP0.05/ADX50/,0.8,10,8
RSI40/MACD0/BOP0.03/,0.8182,11,9
RSI40/MOM0/BOP0.05/ADX25/,1,3,3
RSI40/MOM0/BOP0.05/ADX30/,1,4,4
RSI40/MOM0/BOP0.05/ADX35/,1,6,6
RSI40/MOM0/BOP0.05/ADX40/,1,6,6
RSI40/MOM0/BOP0.05/ADX45/,1,6,6
RSI40/MOM0/BOP0.05/ADX50/,1,6,6
RSI40/MOM0/BOP0.03/,1,7,7
MOM0/BOP0.05/ADX25/,0.68,25,17
MOM0/BOP0.05/ADX30/,0.6765,34,23
MOM0/BOP0.05/ADX35/,0.7,40,28
MOM0/BOP0.05/ADX40/,0.7111,45,32
MOM0/BOP0.05/ADX45/,0.7174,46,33
MOM0/BOP0.05/ADX50/,0.7021,47,33
MOM0/BOP0.03/,0.6538,52,34
RSI40/BOP0.05/ADX25/,1,5,5
RSI40/BOP0.05/ADX30/,1,6,6
RSI40/BOP0.05/ADX35/,1,8,8
RSI40/BOP0.05/ADX40/,0.8889,9,8
RSI40/BOP0.05/ADX45/,0.8889,9,8
RSI40/BOP0.05/ADX50/,0.8,10,8
RSI40/BOP0.03/,0.8182,11,9
RSI40/MOM0/MACD0/ADX25/,1,3,3
RSI40/MOM0/MACD0/ADX30/,1,4,4
RSI40/MOM0/MACD0/ADX35/,1,6,6
RSI40/MOM0/MACD0/ADX40/,1,6,6
RSI40/MOM0/MACD0/ADX45/,1,6,6
RSI40/MOM0/MACD0/ADX50/,1,6,6
MOM0/MACD0/ADX25/,0.8421,19,16
MOM0/MACD0/ADX30/,0.7857,28,22
MOM0/MACD0/ADX35/,0.8235,34,28
MOM0/MACD0/ADX40/,0.8205,39,32
MOM0/MACD0/ADX45/,0.825,40,33
MOM0/MACD0/ADX50/,0.8049,41,33
RSI40/MACD0/ADX25/,1,5,5
RSI40/MACD0/ADX30/,1,6,6
RSI40/MACD0/ADX35/,1,8,8
RSI40/MACD0/ADX40/,0.8889,9,8
RSI40/MACD0/ADX45/,0.8889,9,8
RSI40/MACD0/ADX50/,0.8,10,8
RSI40/MOM0/ADX25/,1,3,3
RSI40/MOM0/ADX30/,1,4,4
RSI40/MOM0/ADX35/,1,6,6
RSI40/MOM0/ADX40/,1,6,6
RSI40/MOM0/ADX45/,1,6,6
RSI40/MOM0/ADX50/,1,6,6
MOM0/ADX25/,0.68,25,17
MOM0/ADX30/,0.6765,34,23
RSI40/ADX25/,1,7,7
RSI40/ADX30/,1,8,8
RSI40/ADX35/,1,10,10
RSI40/ADX40/,0.9091,11,10
RSI40/ADX45/,0.9091,11,10
RSI40/ADX50/,0.8333,12,10
RSI40/MOM0/MACD0/BOP0.05/,1,7,7
MOM0/MACD0/BOP0.05/,0.75,44,33
RSI40/MACD0/BOP0.05/,0.8182,11,9
RSI40/MOM0/BOP0.05/,1,7,7
MOM0/BOP0.05/,0.6538,52,34
RSI40/BOP0.05/,0.8182,11,9
RSI40/MOM0/MACD0/,1,7,7
MOM0/MACD0/,0.7556,45,34
RSI40/MACD0/,0.8182,11,9
RSI40/MOM0/,1,7,7
RSI40/,0.8125,16,13
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.06/,0,1,0
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.05/,0,1,0
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.04/,0,1,0
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.03/,0,1,0
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.02/,0,1,0
RSI50/MOM0/MACD0/BOP0.03/,0.5714,7,4
RSI50/MOM0/MACD0/BOP0.01/,0.5714,7,4
RSI50/MOM0/MACD0/BOP-0.01/,0.5714,7,4
RSI50/MOM0/MACD0/BOP-0.03/,0.5714,7,4
RSI50/MOM0/MACD0/BOP-0.05/,0.5714,7,4
MOM0/MACD0/BOP0.05/BBANDS0.06/,0.6667,12,8
MOM0/MACD0/BOP0.05/BBANDS0.05/,0.7143,7,5
MOM0/MACD0/BOP0.05/BBANDS0.04/,0.6667,3,2
MOM0/MACD0/BOP0.05/BBANDS0.03/,0.5,2,1
MOM0/MACD0/BOP0.05/BBANDS0.02/,0.5,2,1
RSI50/MACD0/BOP0.05/BBANDS0.06/,0.6667,3,2
RSI50/MACD0/BOP0.05/BBANDS0.05/,0,1,0
RSI50/MACD0/BOP0.05/BBANDS0.04/,0,1,0
RSI50/MACD0/BOP0.05/BBANDS0.03/,0,1,0
RSI50/MACD0/BOP0.05/BBANDS0.02/,0,1,0
MACD0/BOP0.05/BBANDS0.06/,0.75,16,12
MACD0/BOP0.05/BBANDS0.05/,0.75,8,6
MACD0/BOP0.05/BBANDS0.04/,0.6667,3,2
MACD0/BOP0.05/BBANDS0.03/,0.5,2,1
MACD0/BOP0.05/BBANDS0.02/,0.5,2,1
RSI50/MOM0/BOP0.05/BBANDS0.06/,0,1,0
RSI50/MOM0/BOP0.05/BBANDS0.05/,0,1,0
RSI50/MOM0/BOP0.05/BBANDS0.04/,0,1,0
RSI50/MOM0/BOP0.05/BBANDS0.03/,0,1,0
RSI50/MOM0/BOP0.05/BBANDS0.02/,0,1,0
RSI50/MOM0/BOP0.03/,0.5714,7,4
RSI50/MOM0/BOP0.01/,0.5714,7,4
RSI50/MOM0/BOP-0.01/,0.5714,7,4
RSI50/MOM0/BOP-0.03/,0.5714,7,4
RSI50/MOM0/BOP-0.05/,0.5714,7,4
MOM0/BOP0.05/BBANDS0.06/,0.4706,17,8
MOM0/BOP0.05/BBANDS0.05/,0.4167,12,5
MOM0/BOP0.05/BBANDS0.04/,0.2857,7,2
MOM0/BOP0.05/BBANDS0.03/,0.25,4,1
MOM0/BOP0.05/BBANDS0.02/,0.5,2,1
RSI50/BOP0.05/BBANDS0.06/,0.6667,3,2
RSI50/BOP0.05/BBANDS0.05/,0,1,0
RSI50/BOP0.05/BBANDS0.04/,0,1,0
RSI50/BOP0.05/BBANDS0.03/,0,1,0
RSI50/BOP0.05/BBANDS0.02/,0,1,0
BOP0.05/BBANDS0.06/,0.5714,28,16
BOP0.05/BBANDS0.05/,0.4737,19,9
BOP0.05/BBANDS0.04/,0.3333,9,3
BOP0.05/BBANDS0.03/,0.4,5,2
BOP0.05/BBANDS0.02/,0.6667,3,2
RSI50/MOM0/MACD0/BBANDS0.06/,0.5,2,1
RSI50/MOM0/MACD0/BBANDS0.05/,0,1,0
RSI50/MOM0/MACD0/BBANDS0.04/,0,1,0
RSI50/MOM0/MACD0/BBANDS0.03/,0,1,0
RSI50/MOM0/MACD0/BBANDS0.02/,0,1,0
MOM0/MACD0/BBANDS0.06/,0.6923,13,9
MOM0/MACD0/BBANDS0.05/,0.7143,7,5
MOM0/MACD0/BBANDS0.04/,0.6667,3,2
MOM0/MACD0/BBANDS0.03/,0.5,2,1
MOM0/MACD0/BBANDS0.02/,0.5,2,1
RSI50/MACD0/BBANDS0.06/,0.75,4,3
RSI50/MACD0/BBANDS0.05/,0,1,0
RSI50/MACD0/BBANDS0.04/,0,1,0
RSI50/MACD0/BBANDS0.03/,0,1,0
RSI50/MACD0/BBANDS0.02/,0,1,0
MACD0/BBANDS0.06/,0.7222,18,13
MACD0/BBANDS0.05/,0.6667,9,6
MACD0/BBANDS0.04/,0.5,4,2
MACD0/BBANDS0.03/,0.3333,3,1
MACD0/BBANDS0.02/,0.3333,3,1
RSI50/MOM0/BBANDS0.06/,0.5,2,1
RSI50/MOM0/BBANDS0.05/,0,1,0
RSI50/MOM0/BBANDS0.04/,0,1,0
RSI50/MOM0/BBANDS0.03/,0,1,0
RSI50/MOM0/BBANDS0.02/,0,1,0
MOM0/BBANDS0.04/,0.2857,7,2
MOM0/BBANDS0.03/,0.25,4,1
MOM0/BBANDS0.02/,0.5,2,1
RSI50/BBANDS0.06/,0.75,4,3
RSI50/BBANDS0.05/,0,1,0
RSI50/BBANDS0.04/,0,1,0
RSI50/BBANDS0.03/,0,1,0
RSI50/BBANDS0.02/,0,1,0
BBANDS0.04/,0.2857,14,4
BBANDS0.03/,0.25,8,2
BBANDS0.02/,0.5,4,2
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.07/,0.5,2,1
MOM0/MACD0/BOP0.05/BBANDS0.07/,0.6471,17,11
RSI50/MACD0/BOP0.05/BBANDS0.07/,0.6,5,3
MACD0/BOP0.05/BBANDS0.07/,0.6957,23,16
RSI50/MOM0/BOP0.05/BBANDS0.07/,0.5,2,1
MOM0/BOP0.05/BBANDS0.07/,0.5,22,11
RSI50/BOP0.05/BBANDS0.07/,0.6,5,3
BOP0.05/BBANDS0.07/,0.5946,37,22
RSI50/MOM0/MACD0/BBANDS0.07/,0.6667,3,2
MOM0/MACD0/BBANDS0.07/,0.6667,18,12
RSI50/MACD0/BBANDS0.07/,0.6667,6,4
MACD0/BBANDS0.07/,0.6538,26,17
RSI50/MOM0/BBANDS0.07/,0.6667,3,2
RSI50/BBANDS0.07/,0.6667,6,4
RSI50/MOM0/MACD0/BOP0.05/,0.5714,7,4
RSI50/MOM0/BOP0.05/,0.5714,7,4
RSI50/MOM0/MACD0/,0.625,8,5
RSI50/MOM0/,0.625,8,5
BBANDS0.07/ADX25/,0.375,16,6
BBANDS0.07/ADX30/,0.5,30,15
RSI35/MACD0/BOP0.03/ADX40/,0.6667,3,2
RSI35/MACD0/BOP0.03/ADX45/,0.6667,3,2
RSI35/MACD0/BOP0.03/ADX50/,0.6667,3,2
RSI35/MACD0/BOP0.01/,0.6667,3,2
RSI35/MACD0/BOP-0.01/,0.6667,3,2
RSI35/MACD0/BOP-0.03/,0.6667,3,2
RSI35/MACD0/BOP-0.05/,0.6667,3,2
RSI35/BOP0.03/ADX40/,0.6667,3,2
RSI35/BOP0.03/ADX45/,0.6667,3,2
RSI35/BOP0.03/ADX50/,0.6667,3,2
RSI35/BOP0.01/,0.6667,3,2
RSI35/BOP-0.01/,0.6667,3,2
RSI35/BOP-0.03/,0.6667,3,2
RSI35/BOP-0.05/,0.6667,3,2
RSI35/MACD0/BOP0.05/ADX40/,0.6667,3,2
RSI35/MACD0/BOP0.05/ADX45/,0.6667,3,2
RSI35/MACD0/BOP0.05/ADX50/,0.6667,3,2
RSI35/MACD0/BOP0.03/,0.6667,3,2
RSI35/BOP0.05/ADX40/,0.6667,3,2
RSI35/BOP0.05/ADX45/,0.6667,3,2
RSI35/BOP0.05/ADX50/,0.6667,3,2
RSI35/BOP0.03/,0.6667,3,2
RSI35/MACD0/ADX40/,0.6667,3,2
RSI35/MACD0/ADX45/,0.6667,3,2
RSI35/MACD0/ADX50/,0.6667,3,2
RSI35/ADX40/,0.75,4,3
RSI35/ADX45/,0.8,5,4
RSI35/ADX50/,0.8,5,4
RSI35/MACD0/BOP0.05/,0.6667,3,2
RSI35/BOP0.05/,0.6667,3,2
RSI35/MACD0/,0.6667,3,2
RSI35/,0.6667,6,4
RSI60/BOP0.03/ADX20/,0.75,8,6
RSI60/BOP0.03/ADX25/,0.6667,12,8
RSI55/MOM0/BOP0.03/ADX20/,0.6667,3,2
RSI55/MOM0/BOP0.03/ADX25/,0.6667,3,2
RSI55/MOM0/BOP0.03/ADX30/,0.5,4,2
RSI55/MOM0/BOP0.03/ADX35/,0.6667,6,4
RSI55/MOM0/BOP0.03/ADX40/,0.6667,6,4
RSI55/MOM0/BOP0.03/ADX45/,0.6667,6,4
RSI55/MOM0/BOP0.03/ADX50/,0.6667,6,4
RSI55/MOM0/BOP0.01/,0.5833,12,7
RSI55/MOM0/BOP-0.01/,0.5833,12,7
RSI55/MOM0/BOP-0.03/,0.5833,12,7
RSI55/MOM0/BOP-0.05/,0.5833,12,7
MOM0/BOP0.03/ADX20/,0.8,10,8
RSI55/BOP0.03/ADX20/,0.8333,6,5
RSI55/BOP0.03/ADX25/,0.75,8,6
RSI55/BOP0.03/ADX30/,0.75,12,9
RSI55/BOP0.03/ADX35/,0.8,15,12
RSI55/BOP0.03/ADX40/,0.8,15,12
RSI55/BOP0.03/ADX45/,0.8,15,12
RSI55/BOP0.03/ADX50/,0.8,15,12
RSI55/BOP0.01/,0.75,24,18
RSI55/BOP-0.01/,0.75,24,18
RSI55/BOP-0.03/,0.75,24,18
RSI55/BOP-0.05/,0.7273,22,16
BOP0.03/ADX20/,0.8,20,16
RSI60/ADX20/,0.5333,15,8
RSI60/ADX25/,0.3929,28,11
RSI60/BOP0.05/ADX20/,0.6667,9,6
RSI60/BOP0.05/ADX25/,0.5333,15,8
RSI55/MOM0/BOP0.05/ADX20/,0.75,4,3
RSI55/MOM0/BOP0.05/ADX25/,0.5,6,3
RSI55/MOM0/BOP0.05/ADX30/,0.5,8,4
RSI55/MOM0/BOP0.05/ADX35/,0.6,10,6
RSI55/MOM0/BOP0.05/ADX40/,0.5833,12,7
RSI55/MOM0/BOP0.05/ADX45/,0.5833,12,7
RSI55/MOM0/BOP0.05/ADX50/,0.5833,12,7
RSI55/MOM0/BOP0.03/,0.5833,12,7
MOM0/BOP0.05/ADX20/,0.7333,15,11
RSI55/BOP0.05/ADX20/,0.8889,9,8
RSI55/BOP0.05/ADX25/,0.6923,13,9
RSI55/BOP0.05/ADX30/,0.7222,18,13
RSI55/BOP0.05/ADX35/,0.7619,21,16
RSI55/BOP0.05/ADX40/,0.7391,23,17
RSI55/BOP0.05/ADX45/,0.7391,23,17
RSI55/BOP0.05/ADX50/,0.7391,23,17
RSI55/BOP0.03/,0.75,24,18
BOP0.05/ADX20/,0.7778,27,21
RSI55/MOM0/ADX20/,0.75,4,3
RSI55/MOM0/ADX25/,0.5,6,3
RSI55/MOM0/ADX30/,0.5,8,4
RSI55/MOM0/ADX35/,0.6,10,6
RSI55/MOM0/ADX40/,0.5833,12,7
RSI55/MOM0/ADX45/,0.5833,12,7
