Test Name, Success%, Total, Success 
RSI45/MOM0/BOP0.05/BBANDS0.07/ADX30/,0.3333,3,1
RSI45/MOM0/BOP0.05/BBANDS0.07/ADX35/,0.3333,3,1
RSI45/MOM0/BOP0.05/BBANDS0.07/ADX40/,0.3333,3,1
RSI45/MOM0/BOP0.05/BBANDS0.07/ADX45/,0.3333,3,1
RSI45/MOM0/BOP0.05/BBANDS0.07/ADX50/,0.3333,3,1
RSI45/MOM0/BOP0.05/BBANDS0.06/,0,1,0
RSI45/MOM0/BOP0.05/BBANDS0.05/,0,1,0
RSI45/MOM0/BOP0.03/,0.25,8,2
RSI45/MOM0/BOP0.01/,0.25,8,2
RSI45/MOM0/BOP-0.01/,0.25,8,2
RSI45/MOM0/BOP-0.03/,0.25,8,2
RSI45/MOM0/BOP-0.05/,0.25,8,2
MOM0/BOP0.05/BBANDS0.07/ADX20/,0.5,4,2
MOM0/BOP0.05/BBANDS0.07/ADX25/,0.6,5,3
MOM0/BOP0.05/BBANDS0.07/ADX30/,0.6667,9,6
MOM0/BOP0.05/BBANDS0.07/ADX35/,0.7143,14,10
MOM0/BOP0.05/BBANDS0.07/ADX40/,0.7778,18,14
MOM0/BOP0.05/BBANDS0.06/,0.8333,12,10
MOM0/BOP0.05/BBANDS0.05/,0.8,10,8
RSI45/BOP0.05/BBANDS0.07/ADX20/,0.3333,3,1
RSI45/BOP0.05/BBANDS0.07/ADX25/,0.3333,3,1
RSI45/BOP0.05/BBANDS0.07/ADX30/,0.3333,3,1
RSI45/BOP0.05/BBANDS0.07/ADX35/,0.3333,3,1
RSI45/BOP0.05/BBANDS0.07/ADX40/,0.25,4,1
RSI45/BOP0.05/BBANDS0.07/ADX45/,0.25,4,1
RSI45/BOP0.05/BBANDS0.07/ADX50/,0.25,4,1
RSI45/BOP0.05/BBANDS0.06/,0,2,0
RSI45/BOP0.05/BBANDS0.05/,0,1,0
RSI45/BOP0.03/,0.2,10,2
RSI45/BOP0.01/,0.2,10,2
RSI45/BOP-0.01/,0.2,10,2
RSI45/BOP-0.03/,0.2222,9,2
RSI45/BOP-0.05/,0.2222,9,2
BOP0.05/BBANDS0.07/ADX20/,0.5714,7,4
BOP0.05/BBANDS0.07/ADX25/,0.625,8,5
BOP0.05/BBANDS0.07/ADX30/,0.6667,12,8
BOP0.05/BBANDS0.07/ADX35/,0.7222,18,13
BOP0.05/BBANDS0.07/ADX40/,0.7391,23,17
BOP0.05/BBANDS0.06/,0.7,20,14
BOP0.05/BBANDS0.05/,0.7857,14,11
RSI45/MOM0/MACD0/BBANDS0.07/ADX20/,0.3333,3,1
RSI45/MOM0/MACD0/BBANDS0.07/ADX25/,0.3333,3,1
RSI45/MOM0/MACD0/BBANDS0.07/ADX30/,0.3333,3,1
RSI45/MOM0/MACD0/BBANDS0.07/ADX35/,0.3333,3,1
RSI45/MOM0/MACD0/BBANDS0.07/ADX40/,0.3333,3,1
RSI45/MOM0/MACD0/BBANDS0.07/ADX45/,0.3333,3,1
RSI45/MOM0/MACD0/BBANDS0.07/ADX50/,0.3333,3,1
RSI45/MOM0/MACD0/BBANDS0.06/,0,1,0
RSI45/MOM0/MACD0/BBANDS0.05/,0,1,0
MOM0/MACD0/BBANDS0.07/ADX20/,0.5,4,2
MOM0/MACD0/BBANDS0.07/ADX25/,0.5,6,3
MOM0/MACD0/BBANDS0.07/ADX30/,0.5714,7,4
MOM0/MACD0/BBANDS0.07/ADX35/,0.6364,11,7
MOM0/MACD0/BBANDS0.07/ADX40/,0.6667,12,8
MOM0/MACD0/BBANDS0.07/ADX45/,0.6667,12,8
MOM0/MACD0/BBANDS0.07/ADX50/,0.6923,13,9
MOM0/MACD0/BBANDS0.06/,0.5,6,3
MOM0/MACD0/BBANDS0.05/,0.5,4,2
RSI45/MACD0/BBANDS0.07/ADX20/,0.3333,3,1
RSI45/MACD0/BBANDS0.07/ADX25/,0.3333,3,1
RSI45/MACD0/BBANDS0.07/ADX30/,0.5,4,2
RSI45/MACD0/BBANDS0.07/ADX35/,0.5,4,2
RSI45/MACD0/BBANDS0.07/ADX40/,0.4,5,2
RSI45/MACD0/BBANDS0.07/ADX45/,0.4,5,2
RSI45/MACD0/BBANDS0.07/ADX50/,0.4,5,2
RSI45/MACD0/BBANDS0.06/,0.3333,3,1
RSI45/MACD0/BBANDS0.05/,0.5,2,1
MACD0/BBANDS0.07/ADX20/,0.6,5,3
MACD0/BBANDS0.07/ADX25/,0.5714,7,4
MACD0/BBANDS0.07/ADX30/,0.6667,9,6
MACD0/BBANDS0.07/ADX35/,0.6923,13,9
MACD0/BBANDS0.07/ADX40/,0.6667,15,10
MACD0/BBANDS0.07/ADX45/,0.6667,15,10
MACD0/BBANDS0.07/ADX50/,0.6875,16,11
MACD0/BBANDS0.06/,0.5,10,5
MACD0/BBANDS0.05/,0.5714,7,4
RSI45/MOM0/BBANDS0.07/ADX20/,0.3333,3,1
RSI45/MOM0/BBANDS0.07/ADX25/,0.3333,3,1
RSI45/MOM0/BBANDS0.07/ADX30/,0.3333,3,1
RSI45/MOM0/BBANDS0.07/ADX35/,0.3333,3,1
RSI45/MOM0/BBANDS0.07/ADX40/,0.3333,3,1
RSI45/MOM0/BBANDS0.07/ADX45/,0.3333,3,1
RSI45/MOM0/BBANDS0.07/ADX50/,0.3333,3,1
RSI45/MOM0/BBANDS0.06/,0,1,0
RSI45/MOM0/BBANDS0.05/,0,1,0
MOM0/BBANDS0.05/,0.7895,19,15
RSI45/BBANDS0.07/ADX20/,0.3333,3,1
RSI45/BBANDS0.07/ADX25/,0.3333,3,1
RSI45/BBANDS0.07/ADX30/,0.5,4,2
RSI45/BBANDS0.07/ADX35/,0.5,4,2
RSI45/BBANDS0.07/ADX40/,0.4,5,2
RSI45/BBANDS0.07/ADX45/,0.4,5,2
RSI45/BBANDS0.07/ADX50/,0.4,5,2
RSI45/BBANDS0.06/,0.3333,3,1
RSI45/BBANDS0.05/,0.5,2,1
BBANDS0.05/,0.7742,31,24
RSI45/MOM0/MACD0/BOP0.05/ADX20/,0.4,5,2
RSI45/MOM0/MACD0/BOP0.05/ADX25/,0.2857,7,2
RSI45/MOM0/MACD0/BOP0.05/ADX30/,0.25,8,2
RSI45/MOM0/MACD0/BOP0.05/ADX35/,0.25,8,2
RSI45/MOM0/MACD0/BOP0.05/ADX40/,0.25,8,2
RSI45/MOM0/MACD0/BOP0.05/ADX45/,0.25,8,2
RSI45/MOM0/MACD0/BOP0.05/ADX50/,0.25,8,2
MOM0/MACD0/BOP0.05/ADX20/,0.375,8,3
MOM0/MACD0/BOP0.05/ADX25/,0.2727,11,3
MOM0/MACD0/BOP0.05/ADX30/,0.381,21,8
MOM0/MACD0/BOP0.05/ADX35/,0.4231,26,11
MOM0/MACD0/BOP0.05/ADX40/,0.4643,28,13
MOM0/MACD0/BOP0.05/ADX45/,0.5,30,15
MOM0/MACD0/BOP0.05/ADX50/,0.5312,32,17
RSI45/MACD0/BOP0.05/ADX20/,0.3333,6,2
RSI45/MACD0/BOP0.05/ADX25/,0.25,8,2
RSI45/MACD0/BOP0.05/ADX30/,0.2222,9,2
RSI45/MACD0/BOP0.05/ADX35/,0.2222,9,2
RSI45/MACD0/BOP0.05/ADX40/,0.2,10,2
RSI45/MACD0/BOP0.05/ADX45/,0.2,10,2
RSI45/MACD0/BOP0.05/ADX50/,0.2,10,2
MACD0/BOP0.05/ADX20/,0.3636,11,4
MACD0/BOP0.05/ADX25/,0.3333,18,6
MACD0/BOP0.05/ADX30/,0.3929,28,11
MACD0/BOP0.05/ADX35/,0.4242,33,14
MACD0/BOP0.05/ADX40/,0.4444,36,16
MACD0/BOP0.05/ADX45/,0.4737,38,18
MACD0/BOP0.05/ADX50/,0.5,40,20
RSI45/MOM0/BOP0.05/ADX20/,0.4,5,2
RSI45/MOM0/BOP0.05/ADX25/,0.2857,7,2
RSI45/MOM0/BOP0.05/ADX30/,0.25,8,2
RSI45/MOM0/BOP0.05/ADX35/,0.25,8,2
RSI45/MOM0/BOP0.05/ADX40/,0.25,8,2
RSI45/MOM0/BOP0.05/ADX45/,0.25,8,2
RSI45/MOM0/BOP0.05/ADX50/,0.25,8,2
MOM0/BOP0.05/ADX20/,0.375,8,3
MOM0/BOP0.05/ADX25/,0.3333,12,4
MOM0/BOP0.05/ADX30/,0.44,25,11
MOM0/BOP0.05/ADX35/,0.5,32,16
MOM0/BOP0.05/ADX40/,0.5676,37,21
RSI45/BOP0.05/ADX20/,0.3333,6,2
RSI45/BOP0.05/ADX25/,0.25,8,2
RSI45/BOP0.05/ADX30/,0.2222,9,2
RSI45/BOP0.05/ADX35/,0.2222,9,2
RSI45/BOP0.05/ADX40/,0.2,10,2
RSI45/BOP0.05/ADX45/,0.2,10,2
RSI45/BOP0.05/ADX50/,0.2,10,2
BOP0.05/ADX20/,0.3846,13,5
BOP0.05/ADX25/,0.4091,22,9
BOP0.05/ADX30/,0.4722,36,17
BOP0.05/ADX35/,0.5227,44,23
BOP0.05/ADX40/,0.56,50,28
RSI45/MOM0/MACD0/ADX20/,0.4,5,2
RSI45/MOM0/MACD0/ADX25/,0.2857,7,2
RSI45/MOM0/MACD0/ADX30/,0.25,8,2
RSI45/MOM0/MACD0/ADX35/,0.25,8,2
RSI45/MOM0/MACD0/ADX40/,0.25,8,2
RSI45/MOM0/MACD0/ADX45/,0.25,8,2
RSI45/MOM0/MACD0/ADX50/,0.25,8,2
MOM0/MACD0/ADX20/,0.4,10,4
MOM0/MACD0/ADX25/,0.3333,15,5
MOM0/MACD0/ADX30/,0.4,25,10
MOM0/MACD0/ADX35/,0.4333,30,13
MOM0/MACD0/ADX40/,0.4688,32,15
MOM0/MACD0/ADX45/,0.5143,35,18
MOM0/MACD0/ADX50/,0.5405,37,20
RSI45/MACD0/ADX20/,0.3333,6,2
RSI45/MACD0/ADX25/,0.25,8,2
RSI45/MACD0/ADX30/,0.3,10,3
RSI45/MACD0/ADX35/,0.3,10,3
RSI45/MACD0/ADX40/,0.2727,11,3
RSI45/MACD0/ADX45/,0.2727,11,3
RSI45/MACD0/ADX50/,0.2727,11,3
MACD0/ADX20/,0.3846,13,5
RSI45/MOM0/ADX20/,0.4,5,2
RSI45/MOM0/ADX25/,0.2857,7,2
RSI45/MOM0/ADX30/,0.25,8,2
RSI45/MOM0/ADX35/,0.25,8,2
RSI45/MOM0/ADX40/,0.25,8,2
RSI45/MOM0/ADX45/,0.25,8,2
RSI45/MOM0/ADX50/,0.25,8,2
RSI45/ADX20/,0.2857,7,2
RSI45/ADX25/,0.2,10,2
RSI45/ADX30/,0.3333,15,5
RSI45/ADX35/,0.3333,15,5
RSI45/ADX40/,0.3125,16,5
RSI45/ADX45/,0.3125,16,5
RSI45/ADX50/,0.3125,16,5
RSI45/MOM0/MACD0/BOP0.05/BBANDS0.07/,0.3333,3,1
MOM0/MACD0/BOP0.05/BBANDS0.07/,0.7273,11,8
RSI45/MACD0/BOP0.05/BBANDS0.07/,0.25,4,1
MACD0/BOP0.05/BBANDS0.07/,0.6429,14,9
RSI45/MOM0/BOP0.05/BBANDS0.07/,0.3333,3,1
RSI45/BOP0.05/BBANDS0.07/,0.25,4,1
RSI45/MOM0/MACD0/BBANDS0.07/,0.3333,3,1
MOM0/MACD0/BBANDS0.07/,0.6923,13,9
RSI45/MACD0/BBANDS0.07/,0.4,5,2
MACD0/BBANDS0.07/,0.6471,17,11
RSI45/MOM0/BBANDS0.07/,0.3333,3,1
RSI45/BBANDS0.07/,0.4,5,2
RSI45/MOM0/MACD0/BOP0.05/,0.25,8,2
MOM0/MACD0/BOP0.05/,0.5152,33,17
RSI45/MACD0/BOP0.05/,0.2,10,2
MACD0/BOP0.05/,0.4651,43,20
RSI45/MOM0/BOP0.05/,0.25,8,2
RSI45/BOP0.05/,0.2,10,2
RSI45/MOM0/MACD0/,0.25,8,2
MOM0/MACD0/,0.5263,38,20
RSI45/MACD0/,0.2727,11,3
RSI45/MOM0/,0.25,8,2
RSI45/,0.3913,23,9
BBANDS0.04/,0.8,25,20
RSI50/MACD0/BOP0.03/ADX20/,0,2,0
RSI50/MACD0/BOP0.03/ADX25/,0,3,0
RSI50/MACD0/BOP0.03/ADX30/,0,4,0
RSI50/MACD0/BOP0.03/ADX35/,0,4,0
RSI50/MACD0/BOP0.03/ADX40/,0,4,0
RSI50/MACD0/BOP0.03/ADX45/,0.3333,6,2
RSI50/MACD0/BOP0.03/ADX50/,0.3333,6,2
RSI50/MACD0/BOP0.01/,0.4444,9,4
RSI50/MACD0/BOP-0.01/,0.4444,9,4
RSI50/MACD0/BOP-0.03/,0.5,8,4
RSI50/MACD0/BOP-0.05/,0.5,8,4
RSI45/MACD0/BOP0.03/ADX20/,0.3333,3,1
RSI45/MACD0/BOP0.03/ADX25/,0.2,5,1
RSI45/MACD0/BOP0.03/ADX30/,0.1667,6,1
RSI45/MACD0/BOP0.03/ADX35/,0.1667,6,1
RSI45/MACD0/BOP0.03/ADX40/,0.1667,6,1
RSI45/MACD0/BOP0.03/ADX45/,0.1667,6,1
RSI45/MACD0/BOP0.03/ADX50/,0.1667,6,1
MACD0/BOP0.03/ADX20/,0.1667,6,1
MACD0/BOP0.03/ADX25/,0.25,12,3
MACD0/BOP0.03/ADX30/,0.3333,21,7
MACD0/BOP0.03/ADX35/,0.3182,22,7
MACD0/BOP0.03/ADX40/,0.3478,23,8
MACD0/BOP0.03/ADX45/,0.4,25,10
MACD0/BOP0.03/ADX50/,0.4231,26,11
RSI50/BOP0.03/ADX20/,0,2,0
RSI50/BOP0.03/ADX25/,0,3,0
RSI50/BOP0.03/ADX30/,0,4,0
RSI50/BOP0.03/ADX35/,0,4,0
RSI50/BOP0.03/ADX40/,0,4,0
RSI50/BOP0.03/ADX45/,0.3333,6,2
RSI50/BOP0.03/ADX50/,0.4286,7,3
RSI50/BOP0.01/,0.5,10,5
RSI50/BOP-0.01/,0.5,10,5
RSI50/BOP-0.03/,0.5556,9,5
RSI50/BOP-0.05/,0.5556,9,5
RSI45/BOP0.03/ADX20/,0.3333,3,1
RSI45/BOP0.03/ADX25/,0.2,5,1
RSI45/BOP0.03/ADX30/,0.1667,6,1
RSI45/BOP0.03/ADX35/,0.1667,6,1
RSI45/BOP0.03/ADX40/,0.1667,6,1
RSI45/BOP0.03/ADX45/,0.1667,6,1
RSI45/BOP0.03/ADX50/,0.1667,6,1
BOP0.03/ADX20/,0.1667,6,1
BOP0.03/ADX25/,0.3077,13,4
BOP0.03/ADX30/,0.3913,23,9
BOP0.03/ADX35/,0.4,25,10
BOP0.03/ADX40/,0.4231,26,11
BOP0.03/ADX45/,0.4667,30,14
BOP0.03/ADX50/,0.4706,34,16
RSI50/ADX20/,0.4,10,4
RSI50/ADX25/,0.3333,18,6
RSI50/ADX30/,0.3478,23,8
RSI50/ADX35/,0.36,25,9
RSI50/ADX40/,0.3704,27,10
RSI50/ADX45/,0.4138,29,12
RSI50/ADX50/,0.4333,30,13
RSI50/MACD0/BOP0.05/ADX20/,0.3333,3,1
RSI50/MACD0/BOP0.05/ADX25/,0.2,5,1
RSI50/MACD0/BOP0.05/ADX30/,0.1667,6,1
RSI50/MACD0/BOP0.05/ADX35/,0.2857,7,2
RSI50/MACD0/BOP0.05/ADX40/,0.25,8,2
RSI50/MACD0/BOP0.05/ADX45/,0.4,10,4
RSI50/MACD0/BOP0.05/ADX50/,0.4,10,4
RSI50/MACD0/BOP0.03/,0.4444,9,4
RSI50/BOP0.05/ADX20/,0.3333,3,1
RSI50/BOP0.05/ADX25/,0.2,5,1
RSI50/BOP0.05/ADX30/,0.1667,6,1
RSI50/BOP0.05/ADX35/,0.2857,7,2
RSI50/BOP0.05/ADX40/,0.25,8,2
RSI50/BOP0.05/ADX45/,0.4,10,4
RSI50/BOP0.05/ADX50/,0.4545,11,5
RSI50/BOP0.03/,0.5,10,5
RSI50/MACD0/ADX20/,0.4,5,2
RSI50/MACD0/ADX25/,0.375,8,3
RSI50/MACD0/ADX30/,0.3,10,3
RSI50/MACD0/ADX35/,0.3333,12,4
RSI50/MACD0/ADX40/,0.3077,13,4
RSI50/MACD0/ADX45/,0.4,15,6
RSI50/MACD0/ADX50/,0.4,15,6
RSI50/MACD0/BOP0.05/,0.4,10,4
RSI50/BOP0.05/,0.4545,11,5
RSI50/MACD0/,0.4,15,6
RSI55/MACD0/BOP0.03/ADX25/,0.3333,3,1
RSI55/MACD0/BOP0.03/ADX30/,0.3333,6,2
RSI55/MACD0/BOP0.03/ADX35/,0.3333,6,2
RSI55/MACD0/BOP0.03/ADX40/,0.3333,6,2
RSI55/MACD0/BOP0.03/ADX45/,0.3333,6,2
RSI55/MACD0/BOP0.03/ADX50/,0.3333,6,2
RSI55/MACD0/BOP0.01/,0.5,10,5
RSI55/MACD0/BOP-0.01/,0.5,10,5
RSI55/MACD0/BOP-0.03/,0.5,10,5
RSI55/MACD0/BOP-0.05/,0.4444,9,4
RSI55/BOP0.03/ADX25/,0.3333,3,1
RSI55/BOP0.03/ADX30/,0.4286,7,3
RSI55/BOP0.03/ADX35/,0.5,8,4
RSI55/BOP0.03/ADX40/,0.5,8,4
RSI55/BOP0.03/ADX45/,0.5,8,4
RSI55/BOP0.03/ADX50/,0.5556,9,5
RSI55/BOP0.01/,0.5714,14,8
RSI55/BOP-0.01/,0.5385,13,7
RSI55/BOP-0.03/,0.5385,13,7
RSI55/BOP-0.05/,0.5,12,6
RSI55/MACD0/BOP0.05/ADX25/,0.4,5,2
RSI55/MACD0/BOP0.05/ADX30/,0.375,8,3
RSI55/MACD0/BOP0.05/ADX35/,0.5,10,5
RSI55/MACD0/BOP0.05/ADX40/,0.5,10,5
RSI55/MACD0/BOP0.05/ADX45/,0.5,10,5
